kegg_gene_id	locus_tag	pathway_id
pae:PA1589	PA1589	pae01100
pae:PA1598	PA1598	pae01100
pae:PA1601	PA1601	pae01100
pae:PA1602	PA1602	pae01100
pae:PA1609	PA1609	pae01100
pae:PA1610	PA1610	pae01100
pae:PA1614	PA1614	pae01100
pae:PA1617	PA1617	pae01100
pae:PA1618	PA1618	pae01100
pae:PA1628	PA1628	pae01100
pae:PA1629	PA1629	pae01100
pae:PA1631	PA1631	pae01100
pae:PA1638	PA1638	pae01100
pae:PA1642	PA1642	pae01100
pae:PA1654	PA1654	pae01100
pae:PA1655	PA1655	pae01100
pae:PA1674	PA1674	pae01100
pae:PA1681	PA1681	pae01100
pae:PA1683	PA1683	pae01100
pae:PA1684	PA1684	pae01100
pae:PA1685	PA1685	pae01100
pae:PA1687	PA1687	pae01100
pae:PA1726	PA1726	pae01100
pae:PA1736	PA1736	pae01100
pae:PA1737	PA1737	pae01100
pae:PA1750	PA1750	pae01100
pae:PA1752	PA1752	pae01100
pae:PA1756	PA1756	pae01100
pae:PA1757	PA1757	pae01100
pae:PA1770	PA1770	pae01100
pae:PA1778	PA1778	pae01100
pae:PA1779	PA1779	pae01100
pae:PA1780	PA1780	pae01100
pae:PA1781	PA1781	pae01100
pae:PA1787	PA1787	pae01100
pae:PA1792	PA1792	pae01100
pae:PA1794	PA1794	pae01100
pae:PA1796	PA1796	pae01100
pae:PA1806	PA1806	pae01100
pae:PA1813	PA1813	pae01100
pae:PA1818	PA1818	pae01100
pae:PA1823	PA1823	pae01100
pae:PA1833	PA1833	pae01100
pae:PA1838	PA1838	pae01100
pae:PA1843	PA1843	pae01100
pae:PA1856	PA1856	pae01100
pae:PA1869	PA1869	pae01100
pae:PA1883	PA1883	pae01100
pae:PA1890	PA1890	pae01100
pae:PA1899	PA1899	pae01100
pae:PA1900	PA1900	pae01100
pae:PA1901	PA1901	pae01100
pae:PA1902	PA1902	pae01100
pae:PA1903	PA1903	pae01100
pae:PA1904	PA1904	pae01100
pae:PA1905	PA1905	pae01100
pae:PA1920	PA1920	pae01100
pae:PA1923	PA1923	pae01100
pae:PA1927	PA1927	pae01100
pae:PA1931	PA1931	pae01100
pae:PA1932	PA1932	pae01100
pae:PA1933	PA1933	pae01100
pae:PA1950	PA1950	pae01100
pae:PA1966	PA1966	pae01100
pae:PA1972	PA1972	pae01100
pae:PA1982	PA1982	pae01100
pae:PA1984	PA1984	pae01100
pae:PA1997	PA1997	pae01100
pae:PA1999	PA1999	pae01100
pae:PA2000	PA2000	pae01100
pae:PA2001	PA2001	pae01100
pae:PA2003	PA2003	pae01100
pae:PA2007	PA2007	pae01100
pae:PA2008	PA2008	pae01100
pae:PA2009	PA2009	pae01100
pae:PA2011	PA2011	pae01100
pae:PA2012	PA2012	pae01100
pae:PA2013	PA2013	pae01100
pae:PA2014	PA2014	pae01100
pae:PA2015	PA2015	pae01100
pae:PA2022	PA2022	pae01100
pae:PA2023	PA2023	pae01100
pae:PA2025	PA2025	pae01100
pae:PA2035	PA2035	pae01100
pae:PA2040	PA2040	pae01100
pae:PA2052	PA2052	pae01100
pae:PA2053	PA2053	pae01100
pae:PA2062	PA2062	pae01100
pae:PA2080	PA2080	pae01100
pae:PA2081	PA2081	pae01100
pae:PA2083	PA2083	pae01100
pae:PA2084	PA2084	pae01100
pae:PA2085	PA2085	pae01100
pae:PA2086	PA2086	pae01100
pae:PA2104	PA2104	pae01100
pae:PA2105	PA2105	pae01100
pae:PA2108	PA2108	pae01100
pae:PA2110	PA2110	pae01100
pae:PA2111	PA2111	pae01100
pae:PA2112	PA2112	pae01100
pae:PA2119	PA2119	pae01100
pae:PA2141	PA2141	pae01100
pae:PA2144	PA2144	pae01100
pae:PA2147	PA2147	pae01100
pae:PA2151	PA2151	pae01100
pae:PA2152	PA2152	pae01100
pae:PA2153	PA2153	pae01100
pae:PA2155	PA2155	pae01100
pae:PA2160	PA2160	pae01100
pae:PA2162	PA2162	pae01100
pae:PA2163	PA2163	pae01100
pae:PA2164	PA2164	pae01100
pae:PA2165	PA2165	pae01100
pae:PA2181	PA2181	pae01100
pae:PA2193	PA2193	pae01100
pae:PA2194	PA2194	pae01100
pae:PA2195	PA2195	pae01100
pae:PA2212	PA2212	pae01100
pae:PA2215	PA2215	pae01100
pae:PA2217	PA2217	pae01100
pae:PA2232	PA2232	pae01100
pae:PA2247	PA2247	pae01100
pae:PA2248	PA2248	pae01100
pae:PA2249	PA2249	pae01100
pae:PA2250	PA2250	pae01100
pae:PA2253	PA2253	pae01100
pae:PA2261	PA2261	pae01100
pae:PA2263	PA2263	pae01100
pae:PA2264	PA2264	pae01100
pae:PA2265	PA2265	pae01100
pae:PA2266	PA2266	pae01100
pae:PA2272	PA2272	pae01100
pae:PA2275	PA2275	pae01100
pae:PA2290	PA2290	pae01100
pae:PA2300	PA2300	pae01100
pae:PA2317	PA2317	pae01100
pae:PA2321	PA2321	pae01100
pae:PA2323	PA2323	pae01100
pae:PA2342	PA2342	pae01100
pae:PA2343	PA2343	pae01100
pae:PA2344	PA2344	pae01100
pae:PA2356	PA2356	pae01100
pae:PA2357	PA2357	pae01100
pae:PA2382	PA2382	pae01100
pae:PA2412	PA2412	pae01100
pae:PA2413	PA2413	pae01100
pae:PA2416	PA2416	pae01100
pae:PA2442	PA2442	pae01100
pae:PA2443	PA2443	pae01100
pae:PA2444	PA2444	pae01100
pae:PA2445	PA2445	pae01100
pae:PA2446	PA2446	pae01100
pae:PA2470	PA2470	pae01100
pae:PA2471	PA2471	pae01100
pae:PA2473	PA2473	pae01100
pae:PA2481	PA2481	pae01100
pae:PA2499	PA2499	pae01100
pae:PA2507	PA2507	pae01100
pae:PA2508	PA2508	pae01100
pae:PA2509	PA2509	pae01100
pae:PA2512	PA2512	pae01100
pae:PA2513	PA2513	pae01100
pae:PA2514	PA2514	pae01100
pae:PA2515	PA2515	pae01100
pae:PA2516	PA2516	pae01100
pae:PA2517	PA2517	pae01100
pae:PA2518	PA2518	pae01100
pae:PA2531	PA2531	pae01100
pae:PA2536	PA2536	pae01100
pae:PA2550	PA2550	pae01100
pae:PA2552	PA2552	pae01100
pae:PA2553	PA2553	pae01100
pae:PA2555	PA2555	pae01100
pae:PA2579	PA2579	pae01100
pae:PA2584	PA2584	pae01100
pae:PA2598	PA2598	pae01100
pae:PA2600	PA2600	pae01100
pae:PA2611	PA2611	pae01100
pae:PA2623	PA2623	pae01100
pae:PA2624	PA2624	pae01100
pae:PA2629	PA2629	pae01100
pae:PA2634	PA2634	pae01100
pae:PA2637	PA2637	pae01100
pae:PA2638	PA2638	pae01100
pae:PA2639	PA2639	pae01100
pae:PA2640	PA2640	pae01100
pae:PA2641	PA2641	pae01100
pae:PA2642	PA2642	pae01100
pae:PA2643	PA2643	pae01100
pae:PA2644	PA2644	pae01100
pae:PA2645	PA2645	pae01100
pae:PA2646	PA2646	pae01100
pae:PA2647	PA2647	pae01100
pae:PA2648	PA2648	pae01100
pae:PA2649	PA2649	pae01100
pae:PA2666	PA2666	pae01100
pae:PA2691	PA2691	pae01100
pae:PA2709	PA2709	pae01100
pae:PA2776	PA2776	pae01100
pae:PA2796	PA2796	pae01100
pae:PA2806	PA2806	pae01100
pae:PA2813	PA2813	pae01100
pae:PA2815	PA2815	pae01100
pae:PA2821	PA2821	pae01100
pae:PA2822	PA2822	pae01100
pae:PA2826	PA2826	pae01100
pae:PA2828	PA2828	pae01100
pae:PA2839	PA2839	pae01100
pae:PA2843	PA2843	pae01100
pae:PA2862	PA2862	pae01100
pae:PA2876	PA2876	pae01100
pae:PA2903	PA2903	pae01100
pae:PA2904	PA2904	pae01100
pae:PA2905	PA2905	pae01100
pae:PA2906	PA2906	pae01100
pae:PA2907	PA2907	pae01100
pae:PA2908	PA2908	pae01100
pae:PA2909	PA2909	pae01100
pae:PA2940	PA2940	pae01100
pae:PA2942	PA2942	pae01100
pae:PA2943	PA2943	pae01100
pae:PA2944	PA2944	pae01100
pae:PA2947	PA2947	pae01100
pae:PA2948	PA2948	pae01100
pae:PA2950	PA2950	pae01100
pae:PA2962	PA2962	pae01100
pae:PA2965	PA2965	pae01100
pae:PA2966	PA2966	pae01100
pae:PA2967	PA2967	pae01100
pae:PA2968	PA2968	pae01100
pae:PA2969	PA2969	pae01100
pae:PA2974	PA2974	pae01100
pae:PA2977	PA2977	pae01100
pae:PA2979	PA2979	pae01100
pae:PA2981	PA2981	pae01100
pae:PA2991	PA2991	pae01100
pae:PA3001	PA3001	pae01100
pae:PA3004	PA3004	pae01100
pae:PA3005	PA3005	pae01100
pae:PA3013	PA3013	pae01100
pae:PA3014	PA3014	pae01100
pae:PA3025	PA3025	pae01100
pae:PA3026	PA3026	pae01100
pae:PA3028	PA3028	pae01100
pae:PA3029	PA3029	pae01100
pae:PA3030	PA3030	pae01100
pae:PA3035	PA3035	pae01100
pae:PA3043	PA3043	pae01100
pae:PA3047	PA3047	pae01100
pae:PA3050	PA3050	pae01100
pae:PA3068	PA3068	pae01100
pae:PA3083	PA3083	pae01100
pae:PA3088	PA3088	pae01100
pae:PA3107	PA3107	pae01100
pae:PA3108	PA3108	pae01100
pae:PA3111	PA3111	pae01100
pae:PA3112	PA3112	pae01100
pae:PA3113	PA3113	pae01100
pae:PA3117	PA3117	pae01100
pae:PA3118	PA3118	pae01100
pae:PA3120	PA3120	pae01100
pae:PA3121	PA3121	pae01100
pae:PA3131	PA3131	pae01100
pae:PA3134	PA3134	pae01100
pae:PA3139	PA3139	pae01100
pae:PA3141	PA3141	pae01100
pae:PA3146	PA3146	pae01100
pae:PA3148	PA3148	pae01100
pae:PA3150	PA3150	pae01100
pae:PA3151	PA3151	pae01100
pae:PA3152	PA3152	pae01100
pae:PA3155	PA3155	pae01100
pae:PA3156	PA3156	pae01100
pae:PA3158	PA3158	pae01100
pae:PA3159	PA3159	pae01100
pae:PA3163	PA3163	pae01100
pae:PA3165	PA3165	pae01100
pae:PA3166	PA3166	pae01100
pae:PA3167	PA3167	pae01100
pae:PA3169	PA3169	pae01100
pae:PA3170	PA3170	pae01100
pae:PA3171	PA3171	pae01100
pae:PA3172	PA3172	pae01100
pae:PA3175	PA3175	pae01100
pae:PA3181	PA3181	pae01100
pae:PA3182	PA3182	pae01100
pae:PA3183	PA3183	pae01100
pae:PA3193	PA3193	pae01100
pae:PA3194	PA3194	pae01100
pae:PA3195	PA3195	pae01100
pae:PA3217	PA3217	pae01100
pae:PA3226	PA3226	pae01100
pae:PA3242	PA3242	pae01100
pae:PA3296	PA3296	pae01100
pae:PA3299	PA3299	pae01100
pae:PA3300	PA3300	pae01100
pae:PA3302	PA3302	pae01100
pae:PA3310	PA3310	pae01100
pae:PA3319	PA3319	pae01100
pae:PA3333	PA3333	pae01100
pae:PA3334	PA3334	pae01100
pae:PA3337	PA3337	pae01100
pae:PA3356	PA3356	pae01100
pae:PA3357	PA3357	pae01100
pae:PA3366	PA3366	pae01100
pae:PA3372	PA3372	pae01100
pae:PA3373	PA3373	pae01100
pae:PA3374	PA3374	pae01100
pae:PA3375	PA3375	pae01100
pae:PA3377	PA3377	pae01100
pae:PA3378	PA3378	pae01100
pae:PA3379	PA3379	pae01100
pae:PA3380	PA3380	pae01100
pae:PA3392	PA3392	pae01100
pae:PA3415	PA3415	pae01100
pae:PA3416	PA3416	pae01100
pae:PA3417	PA3417	pae01100
pae:PA3418	PA3418	pae01100
pae:PA3437	PA3437	pae01100
pae:PA3438	PA3438	pae01100
pae:PA3444	PA3444	pae01100
pae:PA3446	PA3446	pae01100
pae:PA3452	PA3452	pae01100
pae:PA3454	PA3454	pae01100
pae:PA3459	PA3459	pae01100
pae:PA3475	PA3475	pae01100
pae:PA3476	PA3476	pae01100
pae:PA3480	PA3480	pae01100
pae:PA3482	PA3482	pae01100
pae:PA3498	PA3498	pae01100
pae:PA3505	PA3505	pae01100
pae:PA3506	PA3506	pae01100
pae:PA3524	PA3524	pae01100
pae:PA3525	PA3525	pae01100
pae:PA3527	PA3527	pae01100
pae:PA3537	PA3537	pae01100
pae:PA3540	PA3540	pae01100
pae:PA3541	PA3541	pae01100
pae:PA3542	PA3542	pae01100
pae:PA3545	PA3545	pae01100
pae:PA3547	PA3547	pae01100
pae:PA3551	PA3551	pae01100
pae:PA3552	PA3552	pae01100
pae:PA3553	PA3553	pae01100
pae:PA3554	PA3554	pae01100
pae:PA3555	PA3555	pae01100
pae:PA3559	PA3559	pae01100
pae:PA3560	PA3560	pae01100
pae:PA3561	PA3561	pae01100
pae:PA3568	PA3568	pae01100
pae:PA3569	PA3569	pae01100
pae:PA3570	PA3570	pae01100
pae:PA3579	PA3579	pae01100
pae:PA3582	PA3582	pae01100
pae:PA3584	PA3584	pae01100
pae:PA3590	PA3590	pae01100
pae:PA3591	PA3591	pae01100
pae:PA3603	PA3603	pae01100
pae:PA3618	PA3618	pae01100
pae:PA3625	PA3625	pae01100
pae:PA3627	PA3627	pae01100
pae:PA3628	PA3628	pae01100
pae:PA3629	PA3629	pae01100
pae:PA3633	PA3633	pae01100
pae:PA3635	PA3635	pae01100
pae:PA3636	PA3636	pae01100
pae:PA3637	PA3637	pae01100
pae:PA3639	PA3639	pae01100
pae:PA3643	PA3643	pae01100
pae:PA3644	PA3644	pae01100
pae:PA3645	PA3645	pae01100
pae:PA3646	PA3646	pae01100
pae:PA3650	PA3650	pae01100
pae:PA3651	PA3651	pae01100
pae:PA3654	PA3654	pae01100
pae:PA3659	PA3659	pae01100
pae:PA3666	PA3666	pae01100
pae:PA3673	PA3673	pae01100
pae:PA3686	PA3686	pae01100
pae:PA3687	PA3687	pae01100
pae:PA3713	PA3713	pae01100
pae:PA3735	PA3735	pae01100
pae:PA3736	PA3736	pae01100
pae:PA3751	PA3751	pae01100
pae:PA3758	PA3758	pae01100
pae:PA3759	PA3759	pae01100
pae:PA3763	PA3763	pae01100
pae:PA3769	PA3769	pae01100
pae:PA3770	PA3770	pae01100
pae:PA3792	PA3792	pae01100
pae:PA3797	PA3797	pae01100
pae:PA3803	PA3803	pae01100
pae:PA3807	PA3807	pae01100
pae:PA3814	PA3814	pae01100
pae:PA3816	PA3816	pae01100
pae:PA3818	PA3818	pae01100
pae:PA3831	PA3831	pae01100
pae:PA3862	PA3862	pae01100
pae:PA3863	PA3863	pae01100
pae:PA3870	PA3870	pae01100
pae:PA3872	PA3872	pae01100
pae:PA3874	PA3874	pae01100
pae:PA3875	PA3875	pae01100
pae:PA3896	PA3896	pae01100
pae:PA3910	PA3910	pae01100
pae:PA3911	PA3911	pae01100
pae:PA3912	PA3912	pae01100
pae:PA3913	PA3913	pae01100
pae:PA3914	PA3914	pae01100
pae:PA3915	PA3915	pae01100
pae:PA3916	PA3916	pae01100
pae:PA3918	PA3918	pae01100
pae:PA3925	PA3925	pae01100
pae:PA3929	PA3929	pae01100
pae:PA3930	PA3930	pae01100
pae:PA3954	PA3954	pae01100
pae:PA3970	PA3970	pae01100
pae:PA3975	PA3975	pae01100
pae:PA3976	PA3976	pae01100
pae:PA3977	PA3977	pae01100
pae:PA3996	PA3996	pae01100
pae:PA3997	PA3997	pae01100
pae:PA3999	PA3999	pae01100
pae:PA4003	PA4003	pae01100
pae:PA4006	PA4006	pae01100
pae:PA4007	PA4007	pae01100
pae:PA4019	PA4019	pae01100
pae:PA4022	PA4022	pae01100
pae:PA4024	PA4024	pae01100
pae:PA4025	PA4025	pae01100
pae:PA4043	PA4043	pae01100
pae:PA4044	PA4044	pae01100
pae:PA4047	PA4047	pae01100
pae:PA4050	PA4050	pae01100
pae:PA4051	PA4051	pae01100
pae:PA4053	PA4053	pae01100
pae:PA4054	PA4054	pae01100
pae:PA4055	PA4055	pae01100
pae:PA4056	PA4056	pae01100
pae:PA4068	PA4068	pae01100
pae:PA4069	PA4069	pae01100
pae:PA4073	PA4073	pae01100
pae:PA4088	PA4088	pae01100
pae:PA4089	PA4089	pae01100
pae:PA4091	PA4091	pae01100
pae:PA4092	PA4092	pae01100
pae:PA4114	PA4114	pae01100
pae:PA4115	PA4115	pae01100
pae:PA4121	PA4121	pae01100
pae:PA4122	PA4122	pae01100
pae:PA4123	PA4123	pae01100
pae:PA4124	PA4124	pae01100
pae:PA4125	PA4125	pae01100
pae:PA4127	PA4127	pae01100
pae:PA4128	PA4128	pae01100
pae:PA4130	PA4130	pae01100
pae:PA4133	PA4133	pae01100
pae:PA4152	PA4152	pae01100
pae:PA4163	PA4163	pae01100
pae:PA4180	PA4180	pae01100
pae:PA4188	PA4188	pae01100
pae:PA4189	PA4189	pae01100
pae:PA4198	PA4198	pae01100
pae:PA4199	PA4199	pae01100
pae:PA4201	PA4201	pae01100
pae:PA4202	PA4202	pae01100
pae:PA4204	PA4204	pae01100
pae:PA4209	PA4209	pae01100
pae:PA4210	PA4210	pae01100
pae:PA4211	PA4211	pae01100
pae:PA4212	PA4212	pae01100
pae:PA4213	PA4213	pae01100
pae:PA4214	PA4214	pae01100
pae:PA4215	PA4215	pae01100
pae:PA4216	PA4216	pae01100
pae:PA4217	PA4217	pae01100
pae:PA4231	PA4231	pae01100
pae:PA4236	PA4236	pae01100
pae:PA4279	PA4279	pae01100
pae:PA4280	PA4280	pae01100
pae:PA4311	PA4311	pae01100
pae:PA4314	PA4314	pae01100
pae:PA4329	PA4329	pae01100
pae:PA4333	PA4333	pae01100
pae:PA4339	PA4339	pae01100
pae:PA4342	PA4342	pae01100
pae:PA4353	PA4353	pae01100
pae:PA4376	PA4376	pae01100
pae:PA4389	PA4389	pae01100
pae:PA4397	PA4397	pae01100
pae:PA4399	PA4399	pae01100
pae:PA4401	PA4401	pae01100
pae:PA4402	PA4402	pae01100
pae:PA4406	PA4406	pae01100
pae:PA4410	PA4410	pae01100
pae:PA4411	PA4411	pae01100
pae:PA4412	PA4412	pae01100
pae:PA4414	PA4414	pae01100
pae:PA4415	PA4415	pae01100
pae:PA4416	PA4416	pae01100
pae:PA4417	PA4417	pae01100
pae:PA4418	PA4418	pae01100
pae:PA4425	PA4425	pae01100
pae:PA4429	PA4429	pae01100
pae:PA4430	PA4430	pae01100
pae:PA4431	PA4431	pae01100
pae:PA4435	PA4435	pae01100
pae:PA4442	PA4442	pae01100
pae:PA4443	PA4443	pae01100
pae:PA4447	PA4447	pae01100
pae:PA4448	PA4448	pae01100
pae:PA4449	PA4449	pae01100
pae:PA4450	PA4450	pae01100
pae:PA4457	PA4457	pae01100
pae:PA4458	PA4458	pae01100
pae:PA4470	PA4470	pae01100
pae:PA4478	PA4478	pae01100
pae:PA4482	PA4482	pae01100
pae:PA4483	PA4483	pae01100
pae:PA4484	PA4484	pae01100
pae:PA4486	PA4486	pae01100
pae:PA4509	PA4509	pae01100
pae:PA4510	PA4510	pae01100
pae:PA4511	PA4511	pae01100
pae:PA4513	PA4513	pae01100
pae:PA4519	PA4519	pae01100
pae:PA4524	PA4524	pae01100
pae:PA4529	PA4529	pae01100
pae:PA4534	PA4534	pae01100
pae:PA4538	PA4538	pae01100
pae:PA4543	PA4543	pae01100
pae:PA4548	PA4548	pae01100
pae:PA4557	PA4557	pae01100
pae:PA4561	PA4561	pae01100
pae:PA4565	PA4565	pae01100
pae:PA4571	PA4571	pae01100
pae:PA4588	PA4588	pae01100
pae:PA4602	PA4602	pae01100
pae:PA4613	PA4613	pae01100
pae:PA4626	PA4626	pae01100
pae:PA4640	PA4640	pae01100
pae:PA4645	PA4645	pae01100
pae:PA4646	PA4646	pae01100
pae:PA4655	PA4655	pae01100
pae:PA4662	PA4662	pae01100
pae:PA4666	PA4666	pae01100
pae:PA4669	PA4669	pae01100
pae:PA4670	PA4670	pae01100
pae:PA4676	PA4676	pae01100
pae:PA4693	PA4693	pae01100
pae:PA4694	PA4694	pae01100
pae:PA4695	PA4695	pae01100
pae:PA4696	PA4696	pae01100
pae:PA4700	PA4700	pae01100
pae:PA4728	PA4728	pae01100
pae:PA4729	PA4729	pae01100
pae:PA4730	PA4730	pae01100
pae:PA4731	PA4731	pae01100
pae:PA4732	PA4732	pae01100
pae:PA4733	PA4733	pae01100
pae:PA4748	PA4748	pae01100
pae:PA4749	PA4749	pae01100
pae:PA4750	PA4750	pae01100
pae:PA4756	PA4756	pae01100
pae:PA4758	PA4758	pae01100
pae:PA4759	PA4759	pae01100
pae:PA4771	PA4771	pae01100
pae:PA4772	PA4772	pae01100
pae:PA4773	PA4773	pae01100
pae:PA4774	PA4774	pae01100
pae:PA4785	PA4785	pae01100
pae:PA4786	PA4786	pae01100
pae:PA4796	PA4796	pae01100
pae:PA4808	PA4808	pae01100
pae:PA4810	PA4810	pae01100
pae:PA4811	PA4811	pae01100
pae:PA4812	PA4812	pae01100
pae:PA4813	PA4813	pae01100
pae:PA4829	PA4829	pae01100
pae:PA4835	PA4835	pae01100
pae:PA4836	PA4836	pae01100
pae:PA4839	PA4839	pae01100
pae:PA4846	PA4846	pae01100
pae:PA4847	PA4847	pae01100
pae:PA4848	PA4848	pae01100
pae:PA4854	PA4854	pae01100
pae:PA4855	PA4855	pae01100
pae:PA4865	PA4865	pae01100
pae:PA4867	PA4867	pae01100
pae:PA4868	PA4868	pae01100
pae:PA4872	PA4872	pae01100
pae:PA4888	PA4888	pae01100
pae:PA4889	PA4889	pae01100
pae:PA4899	PA4899	pae01100
pae:PA4904	PA4904	pae01100
pae:PA4905	PA4905	pae01100
pae:PA4918	PA4918	pae01100
pae:PA4919	PA4919	pae01100
pae:PA4920	PA4920	pae01100
pae:PA4930	PA4930	pae01100
pae:PA4938	PA4938	pae01100
pae:PA4939	PA4939	pae01100
pae:PA4945	PA4945	pae01100
pae:PA4952	PA4952	pae01100
pae:PA4956	PA4956	pae01100
pae:PA4957	PA4957	pae01100
pae:PA4960	PA4960	pae01100
pae:PA4969	PA4969	pae01100
pae:PA4971	PA4971	pae01100
pae:PA4973	PA4973	pae01100
pae:PA4975	PA4975	pae01100
pae:PA4976	PA4976	pae01100
pae:PA4977	PA4977	pae01100
pae:PA4979	PA4979	pae01100
pae:PA4980	PA4980	pae01100
pae:PA4988	PA4988	pae01100
pae:PA4994	PA4994	pae01100
pae:PA4996	PA4996	pae01100
pae:PA4999	PA4999	pae01100
pae:PA5009	PA5009	pae01100
pae:PA5010	PA5010	pae01100
pae:PA5011	PA5011	pae01100
pae:PA5012	PA5012	pae01100
pae:PA5013	PA5013	pae01100
pae:PA5015	PA5015	pae01100
pae:PA5016	PA5016	pae01100
pae:PA5025	PA5025	pae01100
pae:PA5034	PA5034	pae01100
pae:PA5035	PA5035	pae01100
pae:PA5036	PA5036	pae01100
pae:PA5038	PA5038	pae01100
pae:PA5039	PA5039	pae01100
pae:PA5045	PA5045	pae01100
pae:PA5046	PA5046	pae01100
pae:PA5056	PA5056	pae01100
pae:PA5058	PA5058	pae01100
pae:PA5063	PA5063	pae01100
pae:PA5066	PA5066	pae01100
pae:PA5067	PA5067	pae01100
pae:PA5080	PA5080	pae01100
pae:PA5084	PA5084	pae01100
pae:PA5091	PA5091	pae01100
pae:PA5092	PA5092	pae01100
pae:PA5093	PA5093	pae01100
pae:PA5098	PA5098	pae01100
pae:PA5100	PA5100	pae01100
pae:PA5106	PA5106	pae01100
pae:PA5110	PA5110	pae01100
pae:PA5111	PA5111	pae01100
pae:PA5118	PA5118	pae01100
pae:PA5119	PA5119	pae01100
pae:PA5131	PA5131	pae01100
pae:PA5140	PA5140	pae01100
pae:PA5141	PA5141	pae01100
pae:PA5142	PA5142	pae01100
pae:PA5143	PA5143	pae01100
pae:PA5161	PA5161	pae01100
pae:PA5162	PA5162	pae01100
pae:PA5163	PA5163	pae01100
pae:PA5164	PA5164	pae01100
pae:PA5171	PA5171	pae01100
pae:PA5172	PA5172	pae01100
pae:PA5173	PA5173	pae01100
pae:PA5174	PA5174	pae01100
pae:PA5175	PA5175	pae01100
pae:PA5176	PA5176	pae01100
pae:PA5177	PA5177	pae01100
pae:PA5184	PA5184	pae01100
pae:PA5187	PA5187	pae01100
pae:PA5192	PA5192	pae01100
pae:PA5203	PA5203	pae01100
pae:PA5204	PA5204	pae01100
pae:PA5206	PA5206	pae01100
pae:PA5213	PA5213	pae01100
pae:PA5214	PA5214	pae01100
pae:PA5215	PA5215	pae01100
pae:PA5221	PA5221	pae01100
pae:PA5223	PA5223	pae01100
pae:PA5228	PA5228	pae01100
pae:PA5236	PA5236	pae01100
pae:PA5237	PA5237	pae01100
pae:PA5241	PA5241	pae01100
pae:PA5243	PA5243	pae01100
pae:PA5258	PA5258	pae01100
pae:PA5259	PA5259	pae01100
pae:PA5260	PA5260	pae01100
pae:PA5263	PA5263	pae01100
pae:PA5272	PA5272	pae01100
pae:PA5277	PA5277	pae01100
pae:PA5278	PA5278	pae01100
pae:PA5281	PA5281	pae01100
pae:PA5292	PA5292	pae01100
pae:PA5297	PA5297	pae01100
pae:PA5298	PA5298	pae01100
pae:PA5302	PA5302	pae01100
pae:PA5304	PA5304	pae01100
pae:PA5309	PA5309	pae01100
pae:PA5310	PA5310	pae01100
pae:PA5312	PA5312	pae01100
pae:PA5313	PA5313	pae01100
pae:PA5320	PA5320	pae01100
pae:PA5321	PA5321	pae01100
pae:PA5322	PA5322	pae01100
pae:PA5323	PA5323	pae01100
pae:PA5331	PA5331	pae01100
pae:PA5336	PA5336	pae01100
pae:PA5338	PA5338	pae01100
pae:PA5353	PA5353	pae01100
pae:PA5354	PA5354	pae01100
pae:PA5355	PA5355	pae01100
pae:PA5357	PA5357	pae01100
pae:PA5358	PA5358	pae01100
pae:PA5372	PA5372	pae01100
pae:PA5373	PA5373	pae01100
pae:PA5379	PA5379	pae01100
pae:PA5390	PA5390	pae01100
pae:PA5394	PA5394	pae01100
pae:PA5398	PA5398	pae01100
pae:PA5399	PA5399	pae01100
pae:PA5400	PA5400	pae01100
pae:PA5401	PA5401	pae01100
pae:PA5410	PA5410	pae01100
pae:PA5411	PA5411	pae01100
pae:PA5413	PA5413	pae01100
pae:PA5415	PA5415	pae01100
pae:PA5416	PA5416	pae01100
pae:PA5417	PA5417	pae01100
pae:PA5418	PA5418	pae01100
pae:PA5419	PA5419	pae01100
pae:PA5420	PA5420	pae01100
pae:PA5421	PA5421	pae01100
pae:PA5422	PA5422	pae01100
pae:PA5425	PA5425	pae01100
pae:PA5426	PA5426	pae01100
pae:PA5427	PA5427	pae01100
pae:PA5429	PA5429	pae01100
pae:PA5435	PA5435	pae01100
pae:PA5436	PA5436	pae01100
pae:PA5439	PA5439	pae01100
pae:PA5445	PA5445	pae01100
pae:PA5452	PA5452	pae01100
pae:PA5453	PA5453	pae01100
pae:PA5454	PA5454	pae01100
pae:PA5495	PA5495	pae01100
pae:PA5497	PA5497	pae01100
pae:PA5508	PA5508	pae01100
pae:PA5516	PA5516	pae01100
pae:PA5522	PA5522	pae01100
pae:PA5523	PA5523	pae01100
pae:PA5524	PA5524	pae01100
pae:PA5539	PA5539	pae01100
pae:PA5541	PA5541	pae01100
pae:PA5549	PA5549	pae01100
pae:PA5552	PA5552	pae01100
pae:PA5553	PA5553	pae01100
pae:PA5554	PA5554	pae01100
pae:PA5555	PA5555	pae01100
pae:PA5556	PA5556	pae01100
pae:PA5557	PA5557	pae01100
pae:PA5558	PA5558	pae01100
pae:PA5559	PA5559	pae01100
pae:PA5560	PA5560	pae01100
pae:PA0005	PA0005	pae01110
pae:PA0024	PA0024	pae01110
pae:PA0025	PA0025	pae01110
pae:PA0035	PA0035	pae01110
pae:PA0036	PA0036	pae01110
pae:PA0051	PA0051	pae01110
pae:PA0065	PA0065	pae01110
pae:PA0112	PA0112	pae01110
pae:PA0113	PA0113	pae01110
pae:PA0182	PA0182	pae01110
pae:PA0223	PA0223	pae01110
pae:PA0242	PA0242	pae01110
pae:PA0245	PA0245	pae01110
pae:PA0292	PA0292	pae01110
